CASEID,wer_01,wer_03,wer_04,wer_05,wer_06,wer_07,wer_08,wer_09,ttlincg2,famincg2
8576,7,96,10,10,5,4,10,10,2,2
8577,10,7,10,10,10,0,10,10,2,2
8578,7,96,9,10,3,8,9,7,4,6
8579,96,96,96,96,96,96,96,96,3,6
8580,96,96,96,96,96,96,96,96,1,1
8581,96,96,96,96,96,96,96,96,4,6
8582,7,0,8,10,5,5,5,10,3,5
8583,10,4,10,10,5,3,10,10,2,2
8584,96,96,96,96,96,96,96,96,1,3
8585,7,8,1,7,5,1,8,9,2,3
8586,7,4,10,10,7,7,6,10,2,4
8587,5,0,10,10,0,0,10,10,4,5
8588,96,96,96,96,96,96,96,96,1,1
8589,10,1,9,10,1,5,10,10,2,2
8590,10,7,7,10,0,4,7,10,3,3
8591,96,96,96,96,96,96,96,96,2,2
8592,10,0,10,10,0,0,10,10,2,3
8593,10,96,10,10,10,0,10,10,2,2
8594,96,96,96,96,96,96,96,96,1,1
8595,10,8,8,10,10,4,5,10,2,2
8596,96,96,96,96,96,96,96,96,1,1
8597,8,0,8,10,5,0,5,6,6,6
8598,8,5,8,8,4,5,10,10,1,1
8599,96,96,96,96,96,96,96,96,1,1
8600,7,3,7,9,4,5,7,8,1,3
8601,10,1,10,10,1,1,10,10,1,6
8602,96,96,96,96,96,96,96,96,1,2
8603,10,96,10,10,0,0,10,10,2,6
8604,8,4,8,9,9,6,8,9,1,1
8605,8,5,8,8,8,5,7,7,3,4
8606,96,96,96,96,96,96,96,96,3,3
8607,96,96,96,96,96,96,96,96,1,2
8608,9,9,10,10,4,2,6,10,3,4
8609,96,96,96,96,96,96,96,96,3,5
8610,10,5,10,0,0,0,10,10,2,4
8611,8,5,10,10,2,5,10,10,1,1
8612,7,5,8,8,2,3,9,10,3,3
8613,96,96,96,96,96,96,96,96,2,6
8614,7,10,0,10,10,4,10,10,3,3
8615,8,5,10,10,10,0,7,10,3,3
8616,96,96,96,96,96,96,96,96,1,6
8617,10,8,8,10,1,8,10,10,2,2
8618,96,96,96,96,96,96,96,96,2,5
8619,96,96,96,96,96,96,96,96,1,3
8620,8,7,8,10,3,5,7,8,6,6
8621,96,96,96,96,96,96,96,96,1,2
8622,9,7,10,10,0,8,10,10,1,1
8623,10,96,5,10,10,5,8,10,6,6
8624,5,7,7,8,9,6,7,7,3,6
8625,96,96,96,96,96,96,96,96,1,1
8626,10,10,9,10,3,5,10,9,2,4
8627,8,10,8,6,3,7,9,10,5,6
8628,10,10,10,10,0,0,10,10,1,2
8629,9,10,7,10,10,8,10,5,2,3
8630,7,5,8,10,5,6,7,10,3,5
8631,10,3,10,10,0,97,97,8,3,3
8632,10,4,10,10,10,2,10,10,2,2
8633,6,10,0,6,5,4,8,6,4,4
8634,5,7,5,10,10,10,10,10,3,3
8635,8,4,8,8,6,7,7,7,2,3
8636,8,10,8,8,10,6,8,8,2,6
8637,5,5,10,10,10,6,10,10,1,2
8638,10,96,8,10,1,0,5,10,1,3
8639,96,96,96,96,96,96,96,96,3,6
8640,4,96,4,8,1,5,5,2,1,6
8641,10,6,7,10,5,3,5,8,4,4
8642,6,9,10,8,10,10,0,10,2,2
8643,10,3,10,10,1,4,8,10,1,1
8644,8,8,10,10,5,5,7,8,3,6
8645,8,0,8,10,0,6,10,10,1,6
8646,96,96,96,96,96,96,96,96,1,3
8647,8,3,8,8,10,5,6,6,1,1
8648,10,8,10,10,0,6,7,10,1,3
8649,9,2,8,10,6,7,10,9,4,6
8650,8,10,10,10,10,1,5,8,4,6
8651,8,96,9,10,3,0,10,8,6,6
8652,10,3,10,10,0,0,10,10,3,6
8653,7,7,7,8,8,10,8,8,2,2
8654,96,96,96,96,96,96,96,96,5,6
8655,96,96,96,96,96,96,96,96,3,6
8656,10,10,10,10,4,2,10,10,2,5
8657,4,9,7,5,5,6,2,5,5,5
8658,7,3,7,7,3,3,7,7,3,4
8659,96,96,96,96,96,96,96,96,2,4
8660,96,96,96,96,96,96,96,96,3,3
8661,96,96,96,96,96,96,96,96,2,2
8662,96,96,96,96,96,96,96,96,2,2
8663,8,5,8,9,2,4,8,8,3,5
8664,7,7,7,10,7,6,6,7,5,6
8665,10,0,10,10,5,5,10,10,4,6
8666,96,96,96,96,96,96,96,96,2,2
8667,8,7,10,10,7,8,10,8,2,6
8668,5,96,2,7,9,5,7,7,2,2
8669,96,96,96,96,96,96,96,96,1,1
8670,10,2,9,10,0,10,10,10,1,3
8671,10,6,9,10,0,5,9,10,4,6
8672,10,3,8,9,6,4,7,10,5,5
8673,96,96,96,96,96,96,96,96,2,2
8674,9,5,5,10,7,1,8,9,2,2
8675,96,96,96,96,96,96,96,96,1,4
8676,96,96,96,96,96,96,96,96,1,1
8677,10,0,10,10,8,8,10,10,4,5
8678,96,96,96,96,96,96,96,96,1,1
8679,9,5,8,10,6,6,8,8,1,4
8680,5,10,6,6,6,2,6,10,2,3
8681,10,0,10,10,0,97,10,10,5,5
8682,96,96,96,96,96,96,96,96,1,1
8683,96,96,96,96,96,96,96,96,1,3
8684,96,96,96,96,96,96,96,96,1,6
8685,10,10,10,10,10,8,5,10,2,2
8686,8,5,8,8,6,4,6,8,2,6
8687,10,96,8,10,10,8,8,9,4,6
8688,8,8,8,10,10,5,8,10,2,5
8689,96,96,96,96,96,96,96,96,2,2
8690,96,96,96,96,96,96,96,96,1,1
8691,96,96,96,96,96,96,96,96,1,2
8692,96,96,96,96,96,96,96,96,1,2
8693,8,4,10,10,2,1,10,10,1,1
8694,10,9,9,10,2,5,8,10,1,4
8695,96,96,96,96,96,96,96,96,1,2
8696,96,96,96,96,96,96,96,96,1,1
8697,96,96,96,96,96,96,96,96,2,2
8698,96,96,96,96,96,96,96,96,1,4
8699,96,96,96,96,96,96,96,96,1,6
8700,7,6,7,6,0,4,6,10,1,6
8701,10,7,10,10,2,2,8,10,1,4
8702,8,10,10,7,4,8,9,10,3,6
8703,96,96,96,96,96,96,96,96,1,1
8704,8,0,10,10,8,5,8,9,5,6
8705,96,96,96,96,96,96,96,96,1,2
8706,8,0,10,10,0,5,10,10,4,6
8707,96,96,96,96,96,96,96,96,1,1
8708,10,0,10,10,0,0,10,10,2,4
8709,10,3,10,10,1,1,10,10,4,6
8710,96,96,96,96,96,96,96,96,1,3
8711,10,9,10,9,0,0,10,10,2,6
8712,96,96,96,96,96,96,96,96,1,3
8713,10,3,10,10,0,5,10,10,4,6
8714,10,5,9,10,3,6,9,10,1,6
8715,96,96,96,96,96,96,96,96,1,1
8716,8,5,8,8,5,3,8,8,2,4
8717,9,6,10,10,10,6,7,10,1,5
8718,8,5,8,8,4,5,8,8,2,2
8719,9,96,9,9,1,1,9,9,4,4
8720,5,5,8,10,2,8,5,5,1,5
8721,8,8,8,10,0,0,8,10,3,3
8722,96,96,96,96,96,96,96,96,1,1
8723,96,96,96,96,96,96,96,96,2,2
8724,10,3,10,10,3,3,7,10,3,4
8725,7,96,9,9,4,9,9,9,2,2
8726,96,96,96,96,96,96,96,96,5,5
8727,96,96,96,96,96,96,96,96,2,2
8728,96,96,96,96,96,96,96,96,1,2
8729,2,10,8,5,10,8,8,10,2,3
8730,5,10,7,7,10,10,5,7,2,4
8731,10,7,10,10,3,2,10,10,4,6
8732,9,7,10,10,7,9,10,10,3,6
8733,96,96,96,96,96,96,96,96,1,1
8734,8,99,9,10,0,6,8,10,4,6
8735,96,96,96,96,96,96,96,96,4,5
8736,96,96,96,96,96,96,96,96,1,2
8737,96,96,96,96,96,96,96,96,1,1
8738,9,9,9,10,7,5,9,10,2,6
8739,8,96,7,9,3,3,8,8,1,3
8740,4,5,10,10,10,5,5,5,6,6
8741,8,4,10,10,4,4,8,8,3,3
8742,10,10,10,10,0,8,8,10,4,4
8743,8,0,10,10,0,97,10,10,1,4
8744,7,2,8,10,10,5,7,7,4,4
8745,96,96,96,96,96,96,96,96,2,2
8746,8,96,9,9,3,2,9,9,6,6
8747,10,10,8,10,10,8,8,10,2,2
8748,96,96,96,96,96,96,96,96,4,6
8749,10,1,8,10,3,1,10,10,2,2
8750,9,5,8,10,2,3,10,10,3,3
8751,8,96,10,10,8,8,8,8,1,5
8752,96,96,96,96,96,96,96,96,1,6
8753,96,96,96,96,96,96,96,96,6,6
8754,96,96,96,96,96,96,96,96,1,1
8755,8,6,7,10,2,8,10,9,1,2
8756,10,96,8,8,2,7,7,10,1,1
8757,7,6,9,9,3,7,8,8,2,2
8758,96,96,96,96,96,96,96,96,6,6
8759,96,96,96,96,96,96,96,96,1,2
8760,10,10,8,10,10,10,8,10,3,6
8761,5,8,7,10,8,5,9,9,4,6
8762,96,96,96,96,96,96,96,96,2,5
8763,96,96,96,96,96,96,96,96,1,2
8764,96,96,96,96,96,96,96,96,3,5
8765,96,96,96,96,96,96,96,96,1,1
8766,96,96,96,96,96,96,96,96,5,5
8767,10,9,10,10,0,0,10,10,3,4
8768,9,7,9,10,2,5,10,10,3,5
8769,96,96,96,96,96,96,96,96,1,1
8770,96,96,96,96,96,96,96,96,1,1
8771,10,5,0,10,10,5,10,10,2,5
8772,96,96,96,96,96,96,96,96,1,2
8773,10,10,10,10,0,0,10,10,1,3
8774,8,4,9,9,2,2,7,9,6,6
8775,96,96,96,96,96,96,96,96,6,6
8776,7,3,10,10,2,2,9,10,1,3
8777,10,96,10,10,10,1,10,10,2,2
8778,96,96,96,96,96,96,96,96,1,1
8779,10,6,8,8,6,7,10,9,2,2
8780,9,7,9,10,3,2,5,9,4,6
8781,4,2,4,8,0,0,8,1,1,4
8782,10,8,10,10,0,6,10,10,3,5
8783,96,96,96,96,96,96,96,96,1,2
8784,10,10,10,10,3,8,10,10,2,2
8785,10,3,3,7,0,3,8,10,4,4
8786,96,96,96,96,96,96,96,96,1,1
8787,96,96,96,96,96,96,96,96,2,3
8788,96,96,96,96,96,96,96,96,3,5
8789,96,96,96,96,96,96,96,96,2,2
8790,96,96,96,96,96,96,96,96,2,2
8791,10,96,10,10,5,3,10,10,1,5
8792,96,96,96,96,96,96,96,96,2,2
8793,6,4,9,9,9,2,2,9,3,4
8794,10,10,8,10,4,7,10,10,3,4
8795,96,96,96,96,96,96,96,96,2,2
8796,10,0,5,10,0,5,10,10,2,3
8797,6,10,5,10,10,10,10,10,4,4
8798,10,0,10,10,0,0,10,8,3,5
8799,10,8,10,10,7,6,10,10,1,4
8800,9,3,9,10,3,3,9,9,2,6
8801,96,96,96,96,96,96,96,96,2,3
8802,8,2,10,10,1,2,6,7,5,5
8803,96,96,96,96,96,96,96,96,1,1
8804,9,6,8,8,4,5,7,9,2,5
8805,10,5,10,10,3,8,10,10,4,6
8806,96,96,96,96,96,96,96,96,1,3
8807,8,7,10,10,8,7,8,8,1,1
8808,6,8,5,5,6,4,5,6,1,1
8809,10,96,10,10,5,7,10,10,6,6
8810,96,96,96,96,96,96,96,96,3,5
8811,9,9,10,10,1,1,10,10,3,3
8812,10,6,10,10,0,5,6,10,2,2
8813,8,96,10,10,0,0,10,10,2,2
8814,8,96,8,8,0,97,8,8,2,2
8815,10,9,10,10,2,8,9,10,2,5
8816,8,3,7,10,0,1,9,10,2,6
8817,96,96,96,96,96,96,96,96,1,1
8818,8,6,8,8,5,5,8,8,4,5
8819,96,96,96,96,96,96,96,96,1,2
8820,96,96,96,96,96,96,96,96,1,4
8821,96,96,96,96,96,96,96,96,1,3
8822,7,2,8,9,3,4,6,8,6,6
8823,10,5,8,10,2,5,8,10,2,4
8824,9,10,8,8,10,8,7,10,2,4
8825,10,5,8,10,10,7,8,8,1,1
8826,7,96,7,8,4,4,7,9,1,5
8827,4,8,0,10,3,5,5,7,3,3
8828,10,0,10,10,0,0,10,10,2,3
8829,96,96,96,96,96,96,96,96,4,6
8830,96,96,96,96,96,96,96,96,1,1
8831,8,4,9,9,8,9,6,6,1,1
8832,10,6,10,10,7,6,10,10,3,3
8833,96,96,96,96,96,96,96,96,1,2
8834,7,3,10,10,2,7,8,7,6,6
8835,10,0,10,10,5,5,10,10,2,5
8836,10,8,10,10,8,10,3,10,6,6
8837,9,5,8,9,5,2,7,9,1,1
8838,96,96,96,96,96,96,96,96,1,1
8839,10,96,5,10,0,7,10,10,2,6
8840,5,5,10,10,7,7,9,9,1,6
8841,96,96,96,96,96,96,96,96,2,2
8842,96,96,96,96,96,96,96,96,1,1
8843,96,96,96,96,96,96,96,96,2,6
8844,9,5,9,9,2,6,7,9,2,2
8845,96,96,96,96,96,96,96,96,2,3
8846,8,6,10,10,4,5,10,10,4,6
8847,96,96,96,96,96,96,96,96,1,2
8848,96,96,96,96,96,96,96,96,2,2
8849,10,96,8,10,10,5,10,10,1,3
8850,10,10,10,10,2,0,10,10,3,3
8851,10,5,10,10,5,0,10,10,1,1
8852,10,7,9,10,0,7,8,10,1,4
8853,96,96,96,96,96,96,96,96,2,3
8854,3,10,7,10,7,8,7,7,5,6
8855,96,96,96,96,96,96,96,96,3,6
8856,10,8,10,10,1,5,10,10,3,2
8857,5,10,5,10,10,10,5,5,3,3
8858,8,96,8,10,10,7,10,10,1,6
8859,7,7,5,10,7,6,10,10,3,5
8860,96,96,96,96,96,96,96,96,2,2
8861,8,7,7,9,3,3,3,8,5,6
8862,10,2,9,10,1,1,4,10,4,6
8863,7,96,9,10,3,3,8,9,1,5
8864,96,96,96,96,96,96,96,96,1,4
8865,96,96,96,96,96,96,96,96,4,6
8866,10,10,8,10,4,5,8,10,2,4
8867,96,96,96,96,96,96,96,96,3,3
8868,8,96,7,9,4,5,8,10,1,1
8869,96,96,96,96,96,96,96,96,3,3
8870,96,96,96,96,96,96,96,96,1,3
8871,96,96,96,96,96,96,96,96,2,3
8872,10,8,10,10,5,5,10,10,2,5
8873,8,5,9,9,3,4,7,9,4,4
8874,5,10,3,8,9,10,5,8,2,3
8875,8,7,7,10,1,2,10,10,2,3
8876,96,96,96,96,96,96,96,96,1,2
8877,96,96,96,96,96,96,96,96,1,1
8878,96,96,96,96,96,96,96,96,5,5
8879,96,96,96,96,96,96,96,96,1,5
8880,96,96,96,96,96,96,96,96,2,6
8881,96,96,96,96,96,96,96,96,1,4
8882,8,9,10,9,3,6,5,9,1,1
8883,96,96,96,96,96,96,96,96,1,3
8884,10,5,10,10,10,8,8,10,2,6
8885,8,5,8,8,5,8,8,8,1,1
8886,10,9,10,10,5,1,7,8,5,5
8887,9,4,9,10,3,3,10,10,3,3
8888,10,10,10,10,5,5,10,10,1,6
8889,8,4,8,8,10,5,1,9,4,6
8890,96,96,96,96,96,96,96,96,1,5
8891,7,9,3,8,10,7,4,7,3,3
8892,96,96,96,96,96,96,96,96,1,1
8893,96,96,96,96,96,96,96,96,1,4
8894,7,8,9,10,6,8,10,8,1,3
8895,8,8,5,10,10,5,6,8,5,5
8896,96,96,96,96,96,96,96,96,1,1
8897,10,7,7,10,7,7,7,10,2,4
8898,8,5,5,10,2,4,6,10,1,1
8899,96,96,96,96,96,96,96,96,1,6
8900,5,10,8,5,10,3,8,10,2,4
8901,7,2,10,10,5,5,5,10,4,4
8902,96,96,96,96,96,96,96,96,4,4
8903,8,4,9,10,3,3,8,10,5,6
8904,96,96,96,96,96,96,96,96,2,3
8905,10,2,10,10,5,7,10,10,4,4
8906,10,10,10,10,10,5,10,10,2,6
8907,2,8,5,6,10,7,4,4,2,5
8908,96,96,96,96,96,96,96,96,1,6
8909,8,0,10,10,3,6,10,10,2,2
8910,96,96,96,96,96,96,96,96,1,5
8911,96,96,96,96,96,96,96,96,2,3
8912,9,3,7,10,5,5,9,9,5,5
8913,9,2,9,9,7,0,8,10,2,2
8914,96,96,96,96,96,96,96,96,2,2
8915,5,5,0,10,2,0,10,10,2,2
8916,9,10,0,5,10,10,0,10,4,4
8917,96,96,96,96,96,96,96,96,3,3
8918,9,9,9,9,7,4,9,9,3,6
8919,96,96,96,96,96,96,96,96,3,3
8920,96,96,96,96,96,96,96,96,1,3
8921,10,0,10,10,0,0,10,10,3,3
8922,9,6,6,9,7,6,9,10,1,2
8923,96,96,96,96,96,96,96,96,3,3
8924,10,96,10,10,0,3,10,10,4,6
8925,8,5,8,8,5,6,8,8,2,2
8926,9,9,7,10,5,3,10,10,3,3
8927,8,7,8,9,5,4,10,10,2,3
8928,96,96,96,96,96,96,96,96,1,3
8929,96,96,96,96,96,96,96,96,1,1
8930,96,96,96,96,96,96,96,96,1,2
8931,5,3,7,8,3,4,7,7,2,6
8932,7,10,10,8,10,8,10,8,1,3
8933,10,96,10,10,0,5,10,10,1,2
8934,7,5,7,8,10,6,6,7,2,3
8935,8,5,10,10,0,5,10,10,2,4
8936,10,96,10,10,10,8,10,10,2,5
8937,8,2,8,8,6,5,8,8,2,4
8938,96,96,96,96,96,96,96,96,2,2
8939,5,2,10,10,3,2,10,10,4,6
8940,7,96,7,9,7,8,8,8,2,3
8941,96,96,96,96,96,96,96,96,1,2
8942,10,5,9,10,9,6,10,10,3,6
8943,8,96,8,10,4,3,9,10,4,5
8944,8,96,8,8,10,4,9,9,2,5
8945,7,5,10,10,4,5,10,10,4,6
8946,5,96,8,9,10,0,10,10,2,2
8947,5,5,5,5,5,5,5,5,2,6
8948,8,96,8,10,1,0,10,9,1,1
8949,8,10,8,9,5,5,4,10,3,3
8950,8,8,7,7,2,7,9,8,1,1
8951,10,96,8,8,0,7,10,10,1,4
8952,8,9,8,5,10,7,6,10,1,2
8953,8,8,10,10,0,0,5,10,1,3
8954,10,6,10,10,4,0,10,10,1,1
8955,96,96,96,96,96,96,96,96,4,6
8956,10,10,10,10,10,10,98,10,1,4
8957,96,96,96,96,96,96,96,96,6,6
8958,96,96,96,96,96,96,96,96,1,1
8959,10,3,10,10,2,6,8,8,4,6
8960,96,96,96,96,96,96,96,96,4,6
8961,10,2,10,10,0,6,10,10,6,6
8962,96,96,96,96,96,96,96,96,2,3
8963,7,10,8,8,9,8,6,9,3,6
8964,96,96,96,96,96,96,96,96,1,3
8965,5,3,7,7,2,1,5,6,2,2
8966,96,96,96,96,96,96,96,96,2,2
8967,10,96,10,10,0,0,10,10,5,6
8968,96,96,96,96,96,96,96,96,1,3
8969,8,5,2,9,1,1,5,3,3,3
8970,7,8,10,9,7,7,8,8,4,6
8971,8,0,9,10,4,5,10,8,1,1
8972,7,96,5,7,10,5,7,8,1,2
8973,96,96,96,96,96,96,96,96,1,1
8974,4,10,9,10,10,10,7,9,1,1
8975,10,5,8,10,7,5,9,5,6,6
8976,8,5,9,9,8,6,8,9,2,3
8977,8,99,10,10,0,6,8,10,2,3
8978,96,96,96,96,96,96,96,96,1,4
8979,8,10,1,10,10,6,6,8,3,6
8980,10,96,8,10,0,0,10,8,1,6
8981,96,96,96,96,96,96,96,96,1,1
8982,96,96,96,96,96,96,96,96,2,2
8983,10,7,10,10,2,4,10,10,4,6
8984,96,96,96,96,96,96,96,96,6,6
8985,96,96,96,96,96,96,96,96,2,2
8986,10,96,10,10,10,10,10,10,1,3
8987,96,96,96,96,96,96,96,96,1,6
8988,10,5,10,10,10,5,7,10,2,5
8989,96,96,96,96,96,96,96,96,2,2
8990,10,2,9,10,10,5,6,10,3,3
8991,8,2,2,10,0,2,7,9,2,3
8992,8,7,8,8,5,4,8,8,1,1
8993,96,96,96,96,96,96,96,96,1,5
8994,96,96,96,96,96,96,96,96,6,6
8995,10,1,97,10,10,0,10,10,4,6
8996,7,9,10,10,5,8,8,10,6,6
8997,9,4,10,10,0,0,10,10,5,6
8998,96,96,96,96,96,96,96,96,1,2
8999,8,7,9,10,0,1,9,10,1,5
9000,10,8,10,10,10,10,10,10,4,6
9001,10,3,10,10,1,4,9,10,3,6
9002,8,1,10,10,5,5,5,8,2,6
9003,96,96,96,96,96,96,96,96,1,1
9004,3,9,7,10,10,10,5,5,2,3
9005,9,5,8,8,4,5,7,10,2,4
9006,9,6,8,8,4,7,8,8,2,6
9007,96,96,96,96,96,96,96,96,1,1
9008,7,8,8,7,10,6,6,8,6,6
9009,96,96,96,96,96,96,96,96,1,1
9010,96,96,96,96,96,96,96,96,2,2
9011,10,10,10,10,0,0,10,10,3,3
9012,7,3,8,8,4,6,10,10,1,4
9013,96,96,96,96,96,96,96,96,3,4
9014,96,96,96,96,96,96,96,96,4,4
9015,5,3,10,10,1,3,10,10,3,4
9016,8,8,7,8,10,0,8,8,2,5
9017,8,8,8,8,5,5,8,8,3,4
9018,96,96,96,96,96,96,96,96,1,6
9019,8,96,8,8,10,6,9,8,5,5
9020,10,96,8,10,0,0,8,10,3,3
9021,10,7,10,10,10,3,8,10,5,6
9022,6,4,9,10,3,3,10,10,2,2
9023,10,10,1,10,1,5,1,10,1,3
9024,9,96,5,6,7,7,5,9,2,2
9025,96,96,96,96,96,96,96,96,3,5
9026,10,8,10,10,10,2,10,10,2,3
9027,96,96,96,96,96,96,96,96,1,2
9028,6,97,5,2,0,97,97,10,2,4
9029,9,9,10,10,1,3,6,10,1,4
9030,96,96,96,96,96,96,96,96,2,2
9031,10,0,10,10,0,0,10,10,4,6
9032,8,10,3,10,3,3,97,8,2,2
9033,96,96,96,96,96,96,96,96,3,3
9034,8,96,10,8,8,4,8,10,2,6
9035,10,0,10,10,5,8,10,10,4,6
9036,96,96,96,96,96,96,96,96,2,3
9037,96,96,96,96,96,96,96,96,1,1
9038,96,96,96,96,96,96,96,96,1,1
9039,9,3,10,10,2,3,10,8,4,5
9040,10,2,10,10,10,0,10,10,2,2
9041,10,10,6,10,6,10,10,10,4,4
9042,10,96,10,10,10,0,10,10,2,2
9043,10,9,10,10,10,8,8,10,2,3
9044,96,96,96,96,96,96,96,96,1,3
9045,10,5,10,10,8,5,10,10,6,6
9046,96,96,96,96,96,96,96,96,2,2
9047,10,96,8,10,0,0,10,10,1,4
9048,6,99,6,6,5,5,5,6,4,6
9049,5,1,98,10,0,0,8,8,2,4
9050,96,96,96,96,96,96,96,96,1,4
9051,96,96,96,96,96,96,96,96,6,6
9052,8,0,10,10,0,5,5,10,1,2
9053,10,1,10,10,5,3,10,10,2,3
9054,10,2,10,10,0,2,10,10,2,6
9055,9,3,9,10,10,2,5,10,3,3
9056,10,96,7,7,0,4,10,10,1,5
9057,96,96,96,96,96,96,96,96,3,5
9058,5,6,8,10,10,5,8,10,1,1
9059,96,96,96,96,96,96,96,96,1,1
9060,10,0,10,10,5,5,8,10,5,6
9061,10,5,10,10,2,10,10,10,3,4
9062,5,96,8,5,10,10,5,5,4,6
9063,10,96,10,10,10,0,10,10,2,4
9064,8,5,9,10,9,5,9,10,3,3
9065,96,96,96,96,96,96,96,96,2,2
9066,10,96,10,10,5,10,10,10,2,2
9067,96,96,96,96,96,96,96,96,1,3
9068,96,96,96,96,96,96,96,96,1,1
9069,8,2,7,7,7,9,7,5,2,6
9070,96,96,96,96,96,96,96,96,1,4
9071,10,96,10,10,10,5,10,10,2,6
9072,7,6,8,10,10,6,7,9,3,6
9073,96,96,96,96,96,96,96,96,1,6
9074,10,5,10,10,0,0,10,10,1,5
9075,10,5,5,10,1,2,10,10,4,4
9076,96,96,96,96,96,96,96,96,1,3
9077,10,8,8,10,10,5,8,10,1,1
9078,8,10,9,8,10,8,5,10,1,6
9079,7,2,8,9,4,3,5,8,2,3
9080,9,5,9,9,10,5,5,9,3,5
9081,8,2,10,7,0,0,10,10,2,2
9082,7,5,8,8,5,6,6,9,5,5
9083,8,9,9,10,9,8,7,9,3,4
9084,10,5,10,10,3,0,10,10,3,3
9085,96,96,96,96,96,96,96,96,1,2
9086,10,5,10,10,1,1,10,10,2,3
9087,10,0,10,10,0,0,10,10,5,6
9088,10,0,10,10,0,0,10,10,1,3
9089,7,10,9,7,2,0,5,7,1,4
9090,96,96,96,96,96,96,96,96,1,6
9091,96,96,96,96,96,96,96,96,2,2
9092,10,10,10,10,10,10,10,10,4,4
9093,10,8,10,10,7,5,10,10,2,2
9094,96,96,96,96,96,96,96,96,1,3
9095,10,6,10,10,8,8,10,10,3,3
9096,8,4,10,10,5,1,8,10,4,4
9097,9,5,8,9,5,4,9,9,5,6
9098,10,96,7,10,2,10,5,10,1,2
9099,9,7,7,9,9,5,8,8,2,2
9100,96,96,96,96,96,96,96,96,2,2
9101,10,96,10,10,0,0,10,10,1,4
9102,96,96,96,96,96,96,96,96,1,2
9103,3,10,6,7,4,10,0,10,1,5
9104,8,10,8,10,8,10,5,8,4,5
9105,9,2,9,9,0,5,6,8,2,6
9106,96,96,96,96,96,96,96,96,1,1
9107,7,10,8,5,10,10,4,10,1,4
9108,7,7,8,9,4,6,8,9,1,2
9109,96,96,96,96,96,96,96,96,1,1
9110,10,7,7,10,10,5,10,10,2,3
9111,7,96,7,9,8,7,8,8,3,3
9112,10,2,10,10,0,3,10,10,4,6
9113,9,7,7,10,10,10,10,7,3,3
9114,6,8,10,10,5,8,5,10,4,4
9115,10,96,10,10,10,0,10,10,1,3
9116,6,10,10,10,3,7,10,9,6,6
9117,96,96,96,96,96,96,96,96,6,6
9118,10,96,8,10,0,0,10,8,2,2
9119,8,2,10,10,2,2,10,10,2,2
9120,96,96,96,96,96,96,96,96,1,6
9121,10,2,8,10,8,8,10,10,3,3
9122,96,96,96,96,96,96,96,96,3,3
9123,9,6,7,9,0,7,7,9,4,6
9124,96,96,96,96,96,96,96,96,1,3
9125,5,5,10,10,0,2,10,10,2,3
9126,8,7,10,10,10,7,5,7,4,6
9127,96,96,96,96,96,96,96,96,1,1
9128,6,8,8,8,8,7,7,8,1,6
9129,8,7,7,9,6,4,7,8,5,6
9130,8,3,4,8,7,6,7,8,5,6
9131,8,3,10,10,5,3,10,10,1,1
9132,96,96,96,96,96,96,96,96,3,3
9133,8,8,10,10,10,5,10,10,1,2
9134,96,96,96,96,96,96,96,96,1,3
9135,9,96,10,10,4,6,8,9,1,1
9136,9,7,9,10,7,7,10,10,4,4
9137,8,96,7,7,5,5,8,9,5,5
9138,10,4,10,10,5,10,8,10,3,6
9139,96,96,96,96,96,96,96,96,3,3
9140,10,4,10,10,10,10,10,10,1,3
9141,96,96,96,96,96,96,96,96,2,6
9142,10,5,10,10,10,5,10,10,3,3
9143,96,96,96,96,96,96,96,96,2,2
9144,96,96,96,96,96,96,96,96,3,3
9145,96,96,96,96,96,96,96,96,1,2
9146,96,96,96,96,96,96,96,96,3,4
9147,7,6,7,8,8,6,7,8,2,4
9148,8,4,10,10,5,3,5,5,2,3
9149,96,96,96,96,96,96,96,96,1,2
9150,10,10,9,9,4,3,8,9,1,1
9151,96,96,96,96,96,96,96,96,4,6
9152,96,96,96,96,96,96,96,96,2,2
9153,7,96,7,8,0,4,8,8,2,3
9154,10,96,10,10,7,0,10,10,3,6
9155,96,96,96,96,96,96,96,96,2,2
9156,10,96,9,10,7,4,10,10,1,4
9157,10,3,10,10,0,0,10,10,2,4
9158,10,10,10,10,10,5,10,10,2,6
9159,96,96,96,96,96,96,96,96,3,3
9160,5,96,8,7,6,7,4,9,3,6
9161,8,0,5,10,0,1,7,8,2,5
9162,10,0,10,10,0,8,9,10,1,1
9163,4,96,8,9,4,5,8,8,2,3
9164,96,96,96,96,96,96,96,96,1,1
9165,96,96,96,96,96,96,96,96,1,3
9166,8,5,10,10,7,4,8,10,3,5
9167,96,96,96,96,96,96,96,96,1,1
9168,10,3,10,10,3,3,8,10,2,2
9169,96,96,96,96,96,96,96,96,1,1
9170,7,6,10,10,0,7,9,10,1,2
9171,9,96,9,10,10,5,8,9,3,6
9172,96,96,96,96,96,96,96,96,1,2
9173,10,10,7,9,10,8,9,5,4,6
9174,10,96,9,9,5,3,8,10,1,4
9175,10,3,8,10,0,7,8,9,3,4
9176,10,0,10,10,10,5,10,10,2,4
9177,10,10,8,10,10,7,9,10,1,6
9178,10,5,10,10,0,3,8,10,3,6
9179,8,4,8,8,2,7,6,9,1,2
9180,8,2,9,10,1,7,10,10,6,6
9181,96,96,96,96,96,96,96,96,1,5
